,id
1591,NLB_468251501EDR_F0440920NCAM00299M1
1592,NLB_468259128EDR_F0440920NCAM00250M1
1593,NLB_468259153EDR_F0440920NCAM00250M1
1594,NLB_468424474EDR_F0441004NCAM00385M1
1595,NLB_468426330EDR_F0441140NCAM00251M1
1596,NLB_468426354EDR_F0441140NCAM00251M1
1597,NLB_468426378EDR_F0441140NCAM00251M1
1598,NLB_468426409EDR_F0441140NCAM00251M1
1599,NLB_468426440EDR_F0441140NCAM00251M1
1600,NLB_468790929EDR_F0441282NCAM00252M1
1601,NLB_468790968EDR_F0441282NCAM00252M1
1602,NLB_468791983EDR_F0441282NCAM00253M1
1603,NLB_468792014EDR_F0441282NCAM00253M1
1604,NLB_468792045EDR_F0441282NCAM00253M1
1605,NLB_469141107EDR_F0441432NCAM00254M1
1606,NLB_469141131EDR_F0441432NCAM00254M1
1607,NLB_469141156EDR_F0441432NCAM00254M1
1608,NLB_469141180EDR_F0441432NCAM00254M1
1609,NLB_469142000EDR_F0441432NCAM00255M1
1610,NLB_469585924EDR_F0441510NCAM00385M1
1611,NLB_469591470EDR_F0441546NCAM00256M1
1612,NLB_469591504EDR_F0441546NCAM00256M1
1613,NLB_469591529EDR_F0441546NCAM00256M1
1614,NLB_469591553EDR_F0441546NCAM00256M1
1615,NLB_469591578EDR_F0441546NCAM00257M1
1616,NLB_470023032EDR_F0441786NCAM00385M1
1617,NLB_470023870EDR_F0441828NCAM00258M1
1618,NLB_470023902EDR_F0441828NCAM00258M1
1619,NLB_470023934EDR_F0441828NCAM00258M1
1620,NLB_470821513EDR_F0442008NCAM00385M1
1621,NLB_470822562EDR_F0442062NCAM00259M1
1622,NLB_470822594EDR_F0442062NCAM00259M1
1623,NLB_470822626EDR_F0442062NCAM00259M1
1624,NLB_471271858EDR_F0442062NCAM00260M1
1625,NLB_471271890EDR_F0442062NCAM00260M1
1626,NLB_471271924EDR_F0442062NCAM00260M1
1627,NLB_471271955EDR_F0442062NCAM00260M1
1628,NLB_471625465EDR_F0442336NCAM00261M1
1629,NLB_471625489EDR_F0442336NCAM00261M1
1630,NLB_471625522EDR_F0442336NCAM00261M1
1631,NLB_471806680EDR_F0442414NCAM00262M1
1632,NLB_471806711EDR_F0442414NCAM00262M1
1633,NLB_471806998EDR_F0442414NCAM00262M1
1634,NLB_471807024EDR_F0442414NCAM00262M1
1635,NLB_471807057EDR_F0442414NCAM00263M1
1636,NLB_471807088EDR_F0442414NCAM00263M1
1637,NLB_471807119EDR_F0442414NCAM00263M1
1638,NLB_474028154EDR_F0442958NCAM00265M1
1639,NLB_474028178EDR_F0442958NCAM00265M1
1640,NLB_474028209EDR_F0442958NCAM00265M1
1641,NLB_474028233EDR_F0442958NCAM00265M1
1642,NLB_474028257EDR_F0442958NCAM00265M1
1643,NLB_474203132EDR_F0450000NCAM00267M1
1644,NLB_474203157EDR_F0450000NCAM00267M1
1645,NLB_474203181EDR_F0450000NCAM00267M1
1646,NLB_474203213EDR_F0450000NCAM00267M1
1647,NLB_474203237EDR_F0450000NCAM00267M1
1648,NLB_477047764EDR_F0450150NCAM00270M1
1649,NLB_477047789EDR_F0450150NCAM00270M1
1650,NLB_477047820EDR_F0450150NCAM00270M1
1651,NLB_477047852EDR_F0450150NCAM00270M1
1652,NLB_477047884EDR_F0450150NCAM00270M1
1653,NLB_477480727EDR_F0450330NCAM00385M1
1654,NLB_477481436EDR_F0450366NCAM00270M1
1655,NLB_477481468EDR_F0450366NCAM00270M1
1656,NLB_477481493EDR_F0450366NCAM00270M1
1657,NLB_477481517EDR_F0450366NCAM00270M1
1658,NLB_477482577EDR_F0450366NCAM07753M1
1659,NLB_477482609EDR_F0450366NCAM07753M1
1660,NLB_477665268EDR_F0450450NCAM07753M1
1661,NLB_477665299EDR_F0450450NCAM07753M1
1662,NLB_477665330EDR_F0450450NCAM07753M1
1663,NLB_477759316EDR_F0450450NCAM00271M1
1664,NLB_477759347EDR_F0450450NCAM00271M1
1665,NLB_477759386EDR_F0450450NCAM00271M1
1666,NLB_479433148EDR_F0450558NCAM00275M1
1667,NLB_479433720EDR_F0450558NCAM00276M1
1668,NLB_479433751EDR_F0450558NCAM00276M1
1669,NLB_479433782EDR_F0450558NCAM00276M1
1670,NLB_479433813EDR_F0450558NCAM00276M1
1671,NLB_479523287EDR_F0450762NCAM00304M1
1672,NLB_479523710EDR_F0450774NCAM00277M1
1673,NLB_479523734EDR_F0450774NCAM00277M1
1674,NLB_479523765EDR_F0450774NCAM00277M1
1675,NLB_479523914EDR_F0450774NCAM07813M1
1676,NLB_479523945EDR_F0450774NCAM07813M1
1677,NLB_479702956EDR_F0450852NCAM00278M1
1678,NLB_479702988EDR_F0450852NCAM00278M1
1679,NLB_479703019EDR_F0450852NCAM00278M1
1680,NLB_479704009EDR_F0450852NCAM00279M1
1681,NLB_479704041EDR_F0450852NCAM00279M1
1682,NLB_479704279EDR_F0450852NCAM00280M1
1683,NLB_479704303EDR_F0450852NCAM00280M1
1684,NLB_479704334EDR_F0450852NCAM00280M1
1685,NLB_479704365EDR_F0450852NCAM00280M1
1686,NLB_479704396EDR_F0450852NCAM00280M1
1687,NLB_479704427EDR_F0450852NCAM00280M1
1688,NLB_479704458EDR_F0450852NCAM00280M1
1689,NLB_479704489EDR_F0450852NCAM00280M1
1690,NLB_480940328EDR_F0450960NCAM00385M1
1691,NLB_480949076EDR_F0450996NCAM00282M1
1692,NLB_480949108EDR_F0450996NCAM00282M1
1693,NLB_480949140EDR_F0450996NCAM00282M1
1694,NLB_480949164EDR_F0450996NCAM00282M1
1695,NLB_480949195EDR_F0450996NCAM00282M1
1696,NLB_481124477EDR_F0450996NCAM00283M1
1697,NLB_481124508EDR_F0450996NCAM00283M1
1698,NLB_481124532EDR_F0450996NCAM00283M1
1699,NLB_481299086EDR_F0451086NCAM00385M1
1700,NLB_481299720EDR_F0451108NCAM00284M1
1701,NLB_481299751EDR_F0451108NCAM00284M1
1702,NLB_481299783EDR_F0451108NCAM00284M1
1703,NLB_481299807EDR_F0451108NCAM00284M1
1704,NLB_481299999EDR_F0451108NCAM07753M1
1705,NLB_481742496EDR_F0451240NCAM00385M1
1706,NLB_481743232EDR_F0451276NCAM00285M1
1707,NLB_481743263EDR_F0451276NCAM00285M1
1708,NLB_481743287EDR_F0451276NCAM00285M1
1709,NLB_481743729EDR_F0451276NCAM07753M1
1710,NLB_481743753EDR_F0451276NCAM07753M1
1711,NLB_481744028EDR_F0451276NCAM00286M1
1712,NLB_481744053EDR_F0451276NCAM00286M1
1713,NLB_481744084EDR_F0451276NCAM00286M1
1714,NLB_481744114EDR_F0451276NCAM00286M1
1715,NLB_481830260EDR_F0451522NCAM00385M1
1716,NLB_481830923EDR_F0451558NCAM00287M1
1717,NLB_481830954EDR_F0451558NCAM00287M1
1718,NLB_481830978EDR_F0451558NCAM00287M1
1719,NLB_481831003EDR_F0451558NCAM00287M1
1720,NLB_481831196EDR_F0451558NCAM00288M1
1721,NLB_481831479EDR_F0451558NCAM00289M1
1722,NLB_481831503EDR_F0451558NCAM00289M1
1723,NLB_481831527EDR_F0451558NCAM00289M1
1724,NLB_481831558EDR_F0451558NCAM00289M1
1725,NLB_481831582EDR_F0451558NCAM00289M1
1726,NLB_481929348EDR_F0451696NCAM00290M1
1727,NLB_481929379EDR_F0451696NCAM00290M1
1728,NLB_481929410EDR_F0451696NCAM00290M1
1729,NLB_481929441EDR_F0451696NCAM00290M1
1730,NLB_481929472EDR_F0451696NCAM00290M1
1731,NLB_481929503EDR_F0451696NCAM00290M1
1732,NLB_481929700EDR_F0451696NCAM06753M1
1733,NLB_482012422EDR_F0452284NCAM00385M1
1734,NLB_482013548EDR_F0460000NCAM05113M1
1735,NLB_482013579EDR_F0460000NCAM05113M1
1736,NLB_482013610EDR_F0460000NCAM05113M1
1737,NLB_482019085EDR_F0460000NCAM00293M1
1738,NLB_482019110EDR_F0460000NCAM00293M1
1739,NLB_482019141EDR_F0460000NCAM00293M1
1740,NLB_482019172EDR_F0460000NCAM00293M1
1741,NLB_482019217EDR_F0460000NCAM00293M1
1742,NLB_482354461EDR_F0460000NCAM07813M1
1743,NLB_482354486EDR_F0460000NCAM07813M1
1744,NLB_482360875EDR_F0460372NCAM00406M1
1745,NLB_482360906EDR_F0460372NCAM00406M1
1746,NLB_482360930EDR_F0460372NCAM00406M1
1747,NLB_482362284EDR_F0460472NCAM00295M1
1748,NLB_482362309EDR_F0460472NCAM00295M1
1749,NLB_482362389EDR_F0460472NCAM00294M1
1750,NLB_482362413EDR_F0460472NCAM00294M1
1751,NLB_482362437EDR_F0460472NCAM00294M1
1752,NLB_482362461EDR_F0460472NCAM00294M1
1753,NLB_482362501EDR_F0460472NCAM07753M1
1754,NLB_482362525EDR_F0460472NCAM07753M1
1755,NLB_482362549EDR_F0460472NCAM07753M1
1756,NLB_482362573EDR_F0460472NCAM07753M1
1757,NLB_482457163EDR_F0460898NCAM00385M1
1758,NLB_482457836EDR_F0460934NCAM00296M1
1759,NLB_482457867EDR_F0460934NCAM00296M1
1760,NLB_482457898EDR_F0460934NCAM00296M1
1761,NLB_482457929EDR_F0460934NCAM00296M1
1762,NLB_482458273EDR_F0460934NCAM07753M1
1763,NLB_482545183EDR_F0461162NCAM00298M1
1764,NLB_482545208EDR_F0461162NCAM00298M1
1765,NLB_482545688EDR_F0461162NCAM00299M1
1766,NLB_482545712EDR_F0461162NCAM00299M1
1767,NLB_482545743EDR_F0461162NCAM00299M1
1768,NLB_482545774EDR_F0461162NCAM00299M1
1769,NLB_482724807EDR_F0461648NCAM00386M1
1770,NLB_482724831EDR_F0461648NCAM00386M1
1771,NLB_482725325EDR_F0461676NCAM00250M1
1772,NLB_482725356EDR_F0461676NCAM00250M1
1773,NLB_482725387EDR_F0461676NCAM00250M1
1774,NLB_482725418EDR_F0461676NCAM00250M1
1775,NLB_482725911EDR_F0461676NCAM05793M1
1776,NLB_482984740EDR_F0461812NCAM00251M1
1777,NLB_482984771EDR_F0461812NCAM00251M1
1778,NLB_482984795EDR_F0461812NCAM00251M1
1779,NLB_482984819EDR_F0461812NCAM00251M1
1780,NLB_482984843EDR_F0461812NCAM00251M1
1781,NLB_483076792EDR_F0462010NCAM00385M1
1782,NLB_483083560EDR_F0470000NCAM00252M1
1783,NLB_483083591EDR_F0470000NCAM00252M1
1784,NLB_483084075EDR_F0470000NCAM07753M1
1785,NLB_483084106EDR_F0470000NCAM07753M1
1786,NLB_483084130EDR_F0470000NCAM07753M1
1787,NLB_483339256EDR_F0470480NCAM00385M1
1788,NLB_483340393EDR_F0470522NCAM00253M1
1789,NLB_483340418EDR_F0470522NCAM00253M1
1790,NLB_483340450EDR_F0470522NCAM00253M1
1791,NLB_483695226EDR_F0470540NCAM00385M1
1792,NLB_483696899EDR_F0470598NCAM00255M1
1793,NLB_483696930EDR_F0470598NCAM00255M1
1794,NLB_483696962EDR_F0470598NCAM00255M1
1795,NLB_483696994EDR_F0470598NCAM00255M1
1796,NLB_483697018EDR_F0470598NCAM00255M1
1797,NLB_483697042EDR_F0470598NCAM00255M1
1798,NLB_484141808EDR_F0471120NCAM00385M1
1799,NLB_484146678EDR_F0471166NCAM00256M1
1800,NLB_484146709EDR_F0471166NCAM00256M1
1801,NLB_484146734EDR_F0471166NCAM00256M1
1802,NLB_484147090EDR_F0471166NCAM00257M1
1803,NLB_484147121EDR_F0471166NCAM00257M1
1804,NLB_484314503EDR_F0471202NCAM00259M1
1805,NLB_484314535EDR_F0471202NCAM00259M1
1806,NLB_484314739EDR_F0471202NCAM07753M1
1807,NLB_484314763EDR_F0471202NCAM07753M1
1808,NLB_484314794EDR_F0471202NCAM07753M1
1809,NLB_484577679EDR_F0471410NCAM00385M1
1810,NLB_484578508EDR_F0471452NCAM00259M1
1811,NLB_484578540EDR_F0471452NCAM00259M1
1812,NLB_484578721EDR_F0471452NCAM07753M1
1813,NLB_484578752EDR_F0471452NCAM07753M1
1814,NLB_484578784EDR_F0471452NCAM07753M1
1815,NLB_484760086EDR_F0471632NCAM00260M1
1816,NLB_484760119EDR_F0471632NCAM00260M1
1817,NLB_484760624EDR_F0471632NCAM00262M1
1818,NLB_484760656EDR_F0471632NCAM00262M1
1819,NLB_484760689EDR_F0471632NCAM00262M1
1820,NLB_484853663EDR_F0480000NCAM00264M1
1821,NLB_484853687EDR_F0480000NCAM00264M1
1822,NLB_485026951EDR_F0480082NCAM00265M1
1823,NLB_485026982EDR_F0480082NCAM00265M1
1824,NLB_485027013EDR_F0480082NCAM00265M1
1825,NLB_485027494EDR_F0480082NCAM07753M1
1826,NLB_485027526EDR_F0480082NCAM07753M1
1827,NLB_485027550EDR_F0480082NCAM07753M1
1828,NLB_485027583EDR_F0480082NCAM07753M1
1829,NLB_485117380EDR_F0480412NCAM00385M1
1830,NLB_485118102EDR_F0480448NCAM06654M1
1831,NLB_485118133EDR_F0480448NCAM06654M1
1832,NLB_485118164EDR_F0480448NCAM06654M1
1833,NLB_485122789EDR_F0480458NCAM12753M1
1834,NLB_485122813EDR_F0480458NCAM12753M1
1835,NLB_485122837EDR_F0480458NCAM12753M1
1836,NLB_485122869EDR_F0480458NCAM12753M1
1837,NLB_485122894EDR_F0480458NCAM12753M1
1838,NLB_485383895EDR_F0480680NCAM00266M1
1839,NLB_485383923EDR_F0480680NCAM00266M1
1840,NLB_485386671EDR_F0480876NCAM00267M1
1841,NLB_485386696EDR_F0480876NCAM00267M1
1842,NLB_485386727EDR_F0480876NCAM00267M1
1843,NLB_485391849EDR_F0480876NCAM00269M1
1844,NLB_485391880EDR_F0480876NCAM00269M1
1845,NLB_485391911EDR_F0480876NCAM00269M1
1846,NLB_485469909EDR_F0481032NCAM00412M1
1847,NLB_485469941EDR_F0481032NCAM00412M1
1848,NLB_485469973EDR_F0481032NCAM00412M1
1849,NLB_485471647EDR_F0481146NCAM00270M1
1850,NLB_485471672EDR_F0481146NCAM00270M1
1851,NLB_485471703EDR_F0481146NCAM00270M1
1852,NLB_485479428EDR_F0481146NCAM00271M1
1853,NLB_485479459EDR_F0481146NCAM00271M1
1854,NLB_485479490EDR_F0481146NCAM00271M1
1855,NLB_485560481EDR_F0481194NCAM00272M1
1856,NLB_485560513EDR_F0481194NCAM00272M1
1857,NLB_485560537EDR_F0481194NCAM00272M1
1858,NLB_485561475EDR_F0481194NCAM07813M1
1859,NLB_485561499EDR_F0481194NCAM07813M1
1860,NLB_485826575EDR_F0481494NCAM00385M1
1861,NLB_485828237EDR_F0481530NCAM00274M1
1862,NLB_485828261EDR_F0481530NCAM00274M1
1863,NLB_485828293EDR_F0481530NCAM00274M1
1864,NLB_485828325EDR_F0481530NCAM00274M1
1865,NLB_485828349EDR_F0481530NCAM07753M1
1866,NLB_486003266EDR_F0481570NCAM05694M1
1867,NLB_486003291EDR_F0481570NCAM05694M1
1868,NLB_486003316EDR_F0481570NCAM05694M1
1869,NLB_486003341EDR_F0481570NCAM05694M1
1870,NLB_486005519EDR_F0481570NCAM07813M1
1871,NLB_489109700EDR_F0481600NCAM00277M1
1872,NLB_489385498EDR_F0481906NCAM00278M1
1873,NLB_489385529EDR_F0481906NCAM00278M1
1874,NLB_489385722EDR_F0481906NCAM07753M1
1875,NLB_489385753EDR_F0481906NCAM07753M1
1876,NLB_489385784EDR_F0481906NCAM07753M1
1877,NLB_489552772EDR_F0481906NCAM00386M1
1878,NLB_489560447EDR_F0481964NCAM00279M1
1879,NLB_489560471EDR_F0481964NCAM00279M1
1880,NLB_489560495EDR_F0481964NCAM00279M1
1881,NLB_489560681EDR_F0481964NCAM07753M1
1882,NLB_489560712EDR_F0481964NCAM07753M1
1883,NLB_489742472EDR_F0481970NCAM07753M1
1884,NLB_489742496EDR_F0481970NCAM07753M1
1885,NLB_489742527EDR_F0481970NCAM07753M1
1886,NLB_489742559EDR_F0481970NCAM07753M1
1887,NLB_490004134EDR_F0482122NCAM00281M1
1888,NLB_490004598EDR_F0482122NCAM00282M1
1889,NLB_490004629EDR_F0482122NCAM00282M1
1890,NLB_490004660EDR_F0482122NCAM00282M1
1891,NLB_490004691EDR_F0482122NCAM00282M1
1892,NLB_490188314EDR_F0482176NCAM00385M1
1893,NLB_490188994EDR_F0482200NCAM00281M1
1894,NLB_490189026EDR_F0482200NCAM00281M1
1895,NLB_490189058EDR_F0482200NCAM00281M1
1896,NLB_490189090EDR_F0482200NCAM00281M1
1897,NLB_490189395EDR_F0482200NCAM07752M1
1898,NLB_490360997EDR_F0482224NCAM00355M1
1899,NLB_490361028EDR_F0482224NCAM00355M1
1900,NLB_490361060EDR_F0482224NCAM00355M1
1901,NLB_490361091EDR_F0482224NCAM00355M1
1902,NLB_490621882EDR_F0482416NCAM00386M1
1903,NLB_490621913EDR_F0482416NCAM00386M1
1904,NLB_490622719EDR_F0482422NCAM07753M1
1905,NLB_490622750EDR_F0482422NCAM07753M1
1906,NLB_490622774EDR_F0482422NCAM07753M1
1907,NLB_490799880EDR_F0482470NCAM00284M1
1908,NLB_490799911EDR_F0482470NCAM00284M1
1909,NLB_490799942EDR_F0482470NCAM00284M1
1910,NLB_490800262EDR_F0482470NCAM07753M1
1911,NLB_490800294EDR_F0482470NCAM07753M1
1912,NLB_490975284EDR_F0482518NCAM00287M1
1913,NLB_490975308EDR_F0482518NCAM00287M1
1914,NLB_490980396EDR_F0482518NCAM07753M1
1915,NLB_490980420EDR_F0482518NCAM07753M1
1916,NLB_490980444EDR_F0482518NCAM07753M1
1917,NLB_491242566EDR_F0482542NCAM00289M1
1918,NLB_491242597EDR_F0482542NCAM00289M1
1919,NLB_491242628EDR_F0482542NCAM00289M1
1920,NLB_491243591EDR_F0482542NCAM00290M1
1921,NLB_491243616EDR_F0482542NCAM00290M1
1922,NLB_492131520EDR_F0482794NCAM00292M1
1923,NLB_492131545EDR_F0482794NCAM00292M1
1924,NLB_492131577EDR_F0482794NCAM00292M1
1925,NLB_492218894EDR_F0482896NCAM00385M1
1926,NLB_492222104EDR_F0490000NCAM00292M1
1927,NLB_492222136EDR_F0490000NCAM00292M1
1928,NLB_492222168EDR_F0490000NCAM00292M1
1929,NLB_492222193EDR_F0490000NCAM00292M1
1930,NLB_492750834EDR_F0490594NCAM00385M1
1931,NLB_492751680EDR_F0490642NCAM00297M1
1932,NLB_492751705EDR_F0490642NCAM00297M1
1933,NLB_492751737EDR_F0490642NCAM00297M1
1934,NLB_492752162EDR_F0490642NCAM07813M1
1935,NLB_492752186EDR_F0490642NCAM07813M1
1936,NLB_492838954EDR_F0490774NCAM00385M1
1937,NLB_492839952EDR_F0490814NCAM00298M1
1938,NLB_492839977EDR_F0490814NCAM00298M1
1939,NLB_492840008EDR_F0490814NCAM00298M1
1940,NLB_492840274EDR_F0490814NCAM07813M1
1941,NLB_492840298EDR_F0490814NCAM07813M1
1942,NLB_493194509EDR_F0490976NCAM00385M1
1943,NLB_493195223EDR_F0491018NCAM00299M1
1944,NLB_493195248EDR_F0491018NCAM00299M1
1945,NLB_493195280EDR_F0491018NCAM00299M1
1946,NLB_493195605EDR_F0491018NCAM00250M1
1947,NLB_493195637EDR_F0491018NCAM00250M1
1948,NLB_493379143EDR_F0491174NCAM00385M1
1949,NLB_493379965EDR_F0491216NCAM05113M1
1950,NLB_493379997EDR_F0491216NCAM05113M1
1951,NLB_493380610EDR_F0491216NCAM07753M1
1952,NLB_493380641EDR_F0491216NCAM07753M1
1953,NLB_493380665EDR_F0491216NCAM07753M1
1954,NLB_493641000EDR_F0491396NCAM00385M1
1955,NLB_493646358EDR_F0491420NCAM00251M1
1956,NLB_493646383EDR_F0491420NCAM00251M1
1957,NLB_493646415EDR_F0491420NCAM00251M1
1958,NLB_493646447EDR_F0491420NCAM00251M1
1959,NLB_493646782EDR_F0491420NCAM00252M1
1960,NLB_493825315EDR_F0491750NCAM00385M1
1961,NLB_493826371EDR_F0491798NCAM00254M1
1962,NLB_493826395EDR_F0491798NCAM00254M1
1963,NLB_493826420EDR_F0491798NCAM00254M1
1964,NLB_493826864EDR_F0491798NCAM00255M1
1965,NLB_493826895EDR_F0491798NCAM00255M1
1966,NLB_494528310EDR_F0491990NCAM00385M1
1967,NLB_494529129EDR_F0492026NCAM00263M1
1968,NLB_494529153EDR_F0492026NCAM00263M1
1969,NLB_494529184EDR_F0492026NCAM00263M1
1970,NLB_494529216EDR_F0492026NCAM00263M1
1971,NLB_494529240EDR_F0492026NCAM00263M1
1972,NLB_494613835EDR_F0492212NCAM00385M1
1973,NLB_494614870EDR_F0492236NCAM00385M1
1974,NLB_494615972EDR_F0492236NCAM00265M1
1975,NLB_494615996EDR_F0492236NCAM00265M1
1976,NLB_494616021EDR_F0492236NCAM00265M1
1977,NLB_494616214EDR_F0492236NCAM07753M1
1978,NLB_494616245EDR_F0492236NCAM07753M1
1979,NLB_494969407EDR_F0492326NCAM00385M1
1980,NLB_494970780EDR_F0492374NCAM00266M1
1981,NLB_494970804EDR_F0492374NCAM00266M1
1982,NLB_494970835EDR_F0492374NCAM00266M1
1983,NLB_494970866EDR_F0492374NCAM00266M1
1984,NLB_494971290EDR_F0492374NCAM00267M1
1985,NLB_495060152EDR_F0492590NCAM00385M1
1986,NLB_495060948EDR_F0492626NCAM00268M1
1987,NLB_495060980EDR_F0492626NCAM00268M1
1988,NLB_495061012EDR_F0492626NCAM00268M1
1989,NLB_495061043EDR_F0492626NCAM00268M1
1990,NLB_495061490EDR_F0492626NCAM00269M1
1991,NLB_495061521EDR_F0492626NCAM00269M1
1992,NLB_495147827EDR_F0492866NCAM00385M1
1993,NLB_495148672EDR_F0492902NCAM00270M1
1994,NLB_495148697EDR_F0492902NCAM00270M1
1995,NLB_495148721EDR_F0492902NCAM00270M1
1996,NLB_495148745EDR_F0492902NCAM00270M1
1997,NLB_495154534EDR_F0492902NCAM00271M1
1998,NLB_495502115EDR_F0493052NCAM00385M1
1999,NLB_495505621EDR_F0500000NCAM00275M1
2000,NLB_495505645EDR_F0500000NCAM00275M1
2001,NLB_495505669EDR_F0500000NCAM00275M1
2002,NLB_495505700EDR_F0500000NCAM00275M1
2003,NLB_495506538EDR_F0500000NCAM00273M1
2004,NLB_495506569EDR_F0500000NCAM00273M1
2005,NLB_495679709EDR_F0500084NCAM00386M1
2006,NLB_495679733EDR_F0500084NCAM00386M1
2007,NLB_495680274EDR_F0500114NCAM00276M1
2008,NLB_495680305EDR_F0500114NCAM00276M1
2009,NLB_495680336EDR_F0500114NCAM00276M1
2010,NLB_495680367EDR_F0500114NCAM00276M1
2011,NLB_495680398EDR_F0500114NCAM00276M1
2012,NLB_495767197EDR_F0500192NCAM00385M1
2013,NLB_495768093EDR_F0500250NCAM00278M1
2014,NLB_495768116EDR_F0500250NCAM00278M1
2015,NLB_495768147EDR_F0500250NCAM00278M1
2016,NLB_495768171EDR_F0500250NCAM00278M1
2017,NLB_495768520EDR_F0500250NCAM07753M1
2018,NLB_495863007EDR_F0500322NCAM00280M1
2019,NLB_495863038EDR_F0500322NCAM00280M1
2020,NLB_495863069EDR_F0500322NCAM00280M1
2021,NLB_495863094EDR_F0500322NCAM00280M1
2022,NLB_495863118EDR_F0500322NCAM00280M1
2023,NLB_496042903EDR_F0500448NCAM00281M1
2024,NLB_496042935EDR_F0500448NCAM00281M1
2025,NLB_496043668EDR_F0500448NCAM00282M1
2026,NLB_496043693EDR_F0500448NCAM00282M1
2027,NLB_496043724EDR_F0500448NCAM00282M1
2028,NLB_496043757EDR_F0500448NCAM00282M1
2029,NLB_496219347EDR_F0500550NCAM00385M1
2030,NLB_496219378EDR_F0500550NCAM00285M1
2031,NLB_496219402EDR_F0500550NCAM00285M1
2032,NLB_496219435EDR_F0500550NCAM00285M1
2033,NLB_496221742EDR_F0500592NCAM00283M1
2034,NLB_496221774EDR_F0500592NCAM00283M1
2035,NLB_496221799EDR_F0500592NCAM00283M1
2036,NLB_496221831EDR_F0500592NCAM00283M1
2037,NLB_496223830EDR_F0500592NCAM00284M1
2038,NLB_496223860EDR_F0500592NCAM00284M1
2039,NLB_497554268EDR_F0500622NCAM00385M1
2040,NLB_497554300EDR_F0500622NCAM00385M1
2041,NLB_497638753EDR_F0500676NCAM12814M1
2042,NLB_497638785EDR_F0500676NCAM12814M1
2043,NLB_497638817EDR_F0500676NCAM12814M1
2044,NLB_497638849EDR_F0500676NCAM12814M1
2045,NLB_497638879EDR_F0500676NCAM12814M1
2046,NLB_498335146EDR_F0500676NCAM00322M1
2047,NLB_498340091EDR_F0500676NCAM00322M1
2048,NLB_498503786EDR_F0500676NCAM00322M1
2049,NLB_498609945EDR_F0500676NCAM00322M1
2050,NLB_498704390EDR_F0500676NCAM00322M1
2051,NLB_498709054EDR_F0500676NCAM00322M1
2052,NLB_498801292EDR_F0500676NCAM00322M1
2053,NLB_499059019EDR_F0500848NCAM00286M1
2054,NLB_499059050EDR_F0500848NCAM00286M1
2055,NLB_499059082EDR_F0500848NCAM00286M1
2056,NLB_499059113EDR_F0500848NCAM00286M1
2057,NLB_499059143EDR_F0500848NCAM00287M1
2058,NLB_499418641EDR_F0501070NCAM00385M1
2059,NLB_499419451EDR_F0501116NCAM00288M1
2060,NLB_499419484EDR_F0501116NCAM00288M1
2061,NLB_499419516EDR_F0501116NCAM00288M1
2062,NLB_499419558EDR_F0501116NCAM00288M1
2063,NLB_499420129EDR_F0501116NCAM00289M1
2064,NLB_499420159EDR_F0501116NCAM00289M1
2065,NLB_499672009EDR_F0501116NCAM00564M1
2066,NLB_499684154EDR_F0501222NCAM00290M1
2067,NLB_499684186EDR_F0501222NCAM00290M1
2068,NLB_499684210EDR_F0501222NCAM00290M1
2069,NLB_499684571EDR_F0501222NCAM00291M1
2070,NLB_499684602EDR_F0501222NCAM00291M1
2071,NLB_499860785EDR_F0501582NCAM00385M1
2072,NLB_499861582EDR_F0501624NCAM00292M1
2073,NLB_499861614EDR_F0501624NCAM00292M1
2074,NLB_499861646EDR_F0501624NCAM00292M1
2075,NLB_499939591EDR_F0501624NCAM00293M1
2076,NLB_499939623EDR_F0501624NCAM00293M1
2077,NLB_500038327EDR_F0501882NCAM00385M1
2078,NLB_500039159EDR_F0501928NCAM00294M1
2079,NLB_500039191EDR_F0501928NCAM00294M1
2080,NLB_500039223EDR_F0501928NCAM00294M1
2081,NLB_500039254EDR_F0501928NCAM00294M1
2082,NLB_500039845EDR_F0501928NCAM00295M1
2083,NLB_500039876EDR_F0501928NCAM00295M1
2084,NLB_500298474EDR_F0502396NCAM00385M1
2085,NLB_500304543EDR_F0502438NCAM00296M1
2086,NLB_500306072EDR_F0502438NCAM07753M1
2087,NLB_500306103EDR_F0502438NCAM07753M1
2088,NLB_500306134EDR_F0502438NCAM07753M1
2089,NLB_500306164EDR_F0502438NCAM07753M1
2090,NLB_500483929EDR_F0502744NCAM00385M1
2091,NLB_500484519EDR_F0502772NCAM00297M1
2092,NLB_500484551EDR_F0502772NCAM00297M1
2093,NLB_500484583EDR_F0502772NCAM00297M1
2094,NLB_500485028EDR_F0502772NCAM00298M1
2095,NLB_500485060EDR_F0502772NCAM00298M1
2096,NLB_500485091EDR_F0502772NCAM00298M1
2097,NLB_501003977EDR_F0503076NCAM00564M1
2098,NLB_501098554EDR_F0503316NCAM00385M1
2099,NLB_501099768EDR_F0510000NCAM00252M1
2100,NLB_501099793EDR_F0510000NCAM00252M1
2101,NLB_501099825EDR_F0510000NCAM00252M1
2102,NLB_501100463EDR_F0510000NCAM07753M1
2103,NLB_501100494EDR_F0510000NCAM07753M1
2104,NLB_501187505EDR_F0510216NCAM00385M1
2105,NLB_501188556EDR_F0510268NCAM00253M1
2106,NLB_501188581EDR_F0510268NCAM00253M1
2107,NLB_501188613EDR_F0510268NCAM00253M1
2108,NLB_501188645EDR_F0510268NCAM00253M1
